intent,query,answer
소프트웨어학과,과사무실 위치,"소프트웨어학과
대양AI센터 402호
1. 연락처
- 학 부(소프트웨어학과/디지털콘텐츠학과) : (02) 3408-3667
- 대학원
· 디지털콘텐츠학 전공(17년도 입학자까지): (02) 3408-3667
· 소프트웨어합학 전공(18년도 입학자부터): (02) 3408-3667
- E-mail : softwaredpt@sejong.ac.kr
2. 업무시간
오전 9시 - 오후 5시 (점심시간 : 12 - 13시) (방학 중: 오전 10시 - 오후 4시)"
소프트웨어학과,과사무실 전화번호,"소프트웨어학과
대양AI센터 402호
1. 연락처
- 학 부(소프트웨어학과/디지털콘텐츠학과) : (02) 3408-3667
- 대학원
· 디지털콘텐츠학 전공(17년도 입학자까지): (02) 3408-3667
· 소프트웨어합학 전공(18년도 입학자부터): (02) 3408-3667
- E-mail : softwaredpt@sejong.ac.kr
2. 업무시간
오전 9시 - 오후 5시 (점심시간 : 12 - 13시) (방학 중: 오전 10시 - 오후 4시)"
소프트웨어학과,과사무실 정보 알려줘,"소프트웨어학과
대양AI센터 402호
1. 연락처
- 학 부(소프트웨어학과/디지털콘텐츠학과) : (02) 3408-3667
- 대학원
· 디지털콘텐츠학 전공(17년도 입학자까지): (02) 3408-3667
· 소프트웨어합학 전공(18년도 입학자부터): (02) 3408-3667
- E-mail : softwaredpt@sejong.ac.kr
2. 업무시간
오전 9시 - 오후 5시 (점심시간 : 12 - 13시) (방학 중: 오전 10시 - 오후 4시)"
소프트웨어학과,공학교육센터,"
- 위치 : 충무관 407C호
- 전화 : (02) 3408.3975
- 홈페이지: https://abeek.sejong.ac.kr/"
소프트웨어학과,소프트웨어학과 공학교육센터,"
- 위치 : 충무관 407C호
- 전화 : (02) 3408.3975
- 홈페이지: https://abeek.sejong.ac.kr/"
소프트웨어학과,공학인증,"
- 위치 : 충무관 407C호
- 전화 : (02) 3408.3975
- 홈페이지: https://abeek.sejong.ac.kr/"
소프트웨어학과,학과 홈페이지,http://home.sejong.ac.kr/~digitdpt/
소프트웨어학과,학과 홈페이지 알려줘,http://home.sejong.ac.kr/~digitdpt/
소프트웨어학과,학과 공지사항,http://home.sejong.ac.kr/gobbslist.do?wslID=digitdpt&menuID=6
소프트웨어학과,학과 공지사항 알려줘,http://home.sejong.ac.kr/gobbslist.do?wslID=digitdpt&menuID=6
소프트웨어학과,학과 시설,"1. 소프트웨어 실습실 
대양AI센터 지하 1층에 40석 규모의 실습실 2개 (B111,B112호) 에서 실습 수업이 운영되고 있습니다.
2. 일반 강의실
대양AI센터 지하 1층에 일반 강의실 (B114호) 에서 일반 이론 수업이 운영되고 있습니다.
3. 학생회실
대양AI센터 4층에 소프트웨어학과 전용 학생회실을 운영 중이며. 사물함 배정 및 관리, 각종 행사를 주관하며 학과 구성원의 소통과 편의를 돕고 있습니다."
소프트웨어학과,학과 강의실,"1. 소프트웨어 실습실 
대양AI센터 지하 1층에 40석 규모의 실습실 2개 (B111,B112호) 에서 실습 수업이 운영되고 있습니다.
2. 일반 강의실
대양AI센터 지하 1층에 일반 강의실 (B114호) 에서 일반 이론 수업이 운영되고 있습니다.
3. 학생회실
대양AI센터 4층에 소프트웨어학과 전용 학생회실을 운영 중이며. 사물함 배정 및 관리, 각종 행사를 주관하며 학과 구성원의 소통과 편의를 돕고 있습니다."
소프트웨어학과,17학번 수강이수표,https://abeek.sejong.ac.kr/abeek/program0502_2.html
소프트웨어학과,18학번 수강이수표,https://abeek.sejong.ac.kr/abeek/program0502_1.html
소프트웨어학과,19학번 수강이수표,https://abeek.sejong.ac.kr/abeek/program0502_3.html
소프트웨어학과,20학번 수강이수표,https://abeek.sejong.ac.kr/abeek/program0502_4.html
소프트웨어학과,21학번 수강이수표,https://abeek.sejong.ac.kr/abeek/program0502_5.html
소프트웨어학과,22학번 수강이수표,https://abeek.sejong.ac.kr/abeek/program0502_6.html
소프트웨어학과,23학번 수강이수표,https://abeek.sejong.ac.kr/abeek/program0502_7.html
소프트웨어학과,17학번 이수체계도,https://abeek.sejong.ac.kr/abeek/program0502_2.html
소프트웨어학과,18학번 이수체계도,https://abeek.sejong.ac.kr/abeek/program0502_1.html
소프트웨어학과,19학번 이수체계도,https://abeek.sejong.ac.kr/abeek/program0502_3.html
소프트웨어학과,20학번 이수체계도,https://abeek.sejong.ac.kr/abeek/program0502_4.html
소프트웨어학과,21학번 이수체계도,https://abeek.sejong.ac.kr/abeek/program0502_5.html
소프트웨어학과,22학번 이수체계도,https://abeek.sejong.ac.kr/abeek/program0502_6.html
소프트웨어학과,23학번 이수체계도,https://abeek.sejong.ac.kr/abeek/program0502_7.html
소프트웨어학과,공학인증,https://abeek.sejong.ac.kr/abeek/program0502.html
소프트웨어학과,공학인증 과정,https://abeek.sejong.ac.kr/abeek/program0502.html
소프트웨어학과,우리과 소개해줘,"미래의 융합 사회의 가장 주요한 분야는 컴퓨터이며 이 분야를 구성하는 핵심적인 부분은 소프트웨어이다. 컴퓨터 소프트웨어 교육은 이제 현대사회에서 필수적인 요소로 자리매김을 하였고, 앞으로도 계속 될 것이다. 현재 소프트웨어가 최첨단 산업의 중요한 역할을 하면서 고급 소프트웨어를 다룰 수 있는 인력에 대한 수요가 기하급수적으로 늘어나고 있지만 정작 고급 소프트웨어를 능숙하게 다룰 수 있는 인재는 턱없이 부족한 상황이다. 이러한 상황에 맞추어 본 학과에서는 평범한 프로그래머가 아닌 소프트웨어를 심도 있게 공부하여 졸업을 하는 것은 미래를 위한 현명한 선택이 될 것이며 타 전공에 비해 다양한 분야로 진출할 수 있는 기회가 무궁무진하게 펼쳐질 것이다. 공공기관, 대기업을 불문하고 모든 조직에는 소프트웨어 관련 직종이 있으며, 취업뿐만이 아니라 소자본을 가지고도 창업을 할 수 있는 기회도 다른 전공에 비해 많이 주어질 것이다. 소프트웨어 학문에 뜻이 있는 졸업생은 대학원에 진학하여 학문의 깊이를 좀 더 연마하여 학계에도 진출할 수 있다. 소프트웨어 학문 습득은 여러분에게 무한대의 가능성을 펼치게 해줄 열쇠가 되어줄 것이다."
소프트웨어학과,우리과 정보 알려줘,"미래의 융합 사회의 가장 주요한 분야는 컴퓨터이며 이 분야를 구성하는 핵심적인 부분은 소프트웨어이다. 컴퓨터 소프트웨어 교육은 이제 현대사회에서 필수적인 요소로 자리매김을 하였고, 앞으로도 계속 될 것이다. 현재 소프트웨어가 최첨단 산업의 중요한 역할을 하면서 고급 소프트웨어를 다룰 수 있는 인력에 대한 수요가 기하급수적으로 늘어나고 있지만 정작 고급 소프트웨어를 능숙하게 다룰 수 있는 인재는 턱없이 부족한 상황이다. 이러한 상황에 맞추어 본 학과에서는 평범한 프로그래머가 아닌 소프트웨어를 심도 있게 공부하여 졸업을 하는 것은 미래를 위한 현명한 선택이 될 것이며 타 전공에 비해 다양한 분야로 진출할 수 있는 기회가 무궁무진하게 펼쳐질 것이다. 공공기관, 대기업을 불문하고 모든 조직에는 소프트웨어 관련 직종이 있으며, 취업뿐만이 아니라 소자본을 가지고도 창업을 할 수 있는 기회도 다른 전공에 비해 많이 주어질 것이다. 소프트웨어 학문에 뜻이 있는 졸업생은 대학원에 진학하여 학문의 깊이를 좀 더 연마하여 학계에도 진출할 수 있다. 소프트웨어 학문 습득은 여러분에게 무한대의 가능성을 펼치게 해줄 열쇠가 되어줄 것이다."
소프트웨어학과,교수,http://home.sejong.ac.kr/~digitdpt/22.html
소프트웨어학과,교수진,http://home.sejong.ac.kr/~digitdpt/22.html
소프트웨어학과,1학년 수업 목록,"(1학기) C프로그래밍및실습
(2학기) 고급C프로그래밍및실습, 창의SW융합노마드"
소프트웨어학과,2학년 수업 목록,"(1학기) 자료구조 및 실습, 문제해결 및 실습: C++, 확률및통계프로그래밍, 멀티미디어프로그래밍, 웹프로그래밍, 윈도우즈프로그래밍
(2학기) SW설계기초(산학프로젝트입문), 컴퓨터 구조, 알고리즘 및 실습, 문제해결 및 실습: JAVA, K-MOOC: 멀티미디어"
소프트웨어학과,3학년 수업 목록,"(1학기) 데이터베이스, 오픈소스SW개론, 운영체제, 수치해석, 게임프로그래밍, 소프트웨어교육1
(2학기) 오픈소스SW공학, 컴퓨터네트워크, 컴퓨터그래픽스, 음성오디오처리, 소프트웨어공학, 데이터베이스프로그래밍, 데이터공학, 앱프로그래밍, 소프트웨어교육2"
소프트웨어학과,4학년 수업 목록,"(1학기) Capstone디자인(산학협력프로젝트), 졸업연구 및 진로1, 인턴쉽1, 가상현실, 컴퓨터애니메이션, 기계학습, 패턴인식, 영상처리, 소프트웨어특강1, 고급데이터베이스
(2학기) 졸업연구 및 진로2, 인턴쉽2, HCI개론, 지능형시스템, 컴퓨터비전시스템, 인공지능, 증강현실, 음성처리, 소프트웨어특강2, 특허와 창업"
